comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,RUL,status,id,cycle
-0.3711214495700341,-0.09229883938053936,-0.15747440313829522,0.021682606651694924,0.025254775647384996,0.044284556303851044,-0.036130240569845255,-0.06983354185737733,-0.02132030366547947,-0.11054390732839806,-0.050305667045027994,-0.058670866397875616,-0.007109773828251405,0.01446019114189645,0.01981833920471361,0.031025756833240256,-0.007395613974262868,5.8841602700317495e-18,3.413129884361592e-17,1.6221454141691076e-17,-9.490843193580306e-18,0.25260960334029225,RUL1,2.0,11.0
-0.25636072227560747,-0.11023302254353122,-0.11172284533048697,0.09584483856480913,0.006201174023560956,0.08024282502305313,-0.08093663713147538,-0.03694458537055469,0.015636362122787857,-0.0333459605482091,0.003075550343953204,0.024360007339541835,-0.027342054400121718,-0.02810926601818572,-0.011142535389363205,0.011017235518398049,0.0037946996813461825,1.399703759152219e-17,2.221160941005962e-17,2.1702196747674173e-17,-1.2855934585797565e-17,0.25156576200417535,RUL1,2.0,12.0
-0.28159785247638297,-0.023228329251523943,-0.1043248950967644,0.06267159795170398,0.006475751486651431,0.11886593882845786,-0.020831787122119375,-0.03484941438990552,-0.0110511348398855,0.08684571978256013,0.02133862629283722,-0.08142372374961554,0.030733666003597435,0.011636476020348629,-0.0010522183091518475,0.013321271384551336,0.019617922436152343,3.226271073173706e-17,3.4148255574433577e-18,1.3298597861684337e-17,-8.132093896561074e-18,0.25052192066805845,RUL1,2.0,13.0
-0.280988095559406,-0.05961734941262983,-0.11830398120045518,0.015604937241170454,-0.02277405472881804,0.022860484073504227,-0.025394123511747566,-0.058558046198458086,0.0008398393239838947,-0.06930781433494111,0.00199457132876494,0.010081560729030489,-0.10179248340358847,0.03419120367542567,-0.017656304635523173,-0.017106153106030843,-0.03505001015964269,6.6971795685929465e-18,1.3640452063874458e-17,6.8081108312363234e-18,-7.480879588497624e-18,0.24947807933194152,RUL1,2.0,14.0
-0.25130872607463395,-0.1805377258722318,-0.13087724089574193,0.08138657011040085,-0.0030035724391103812,0.08464020490646394,-0.08452935898047255,0.05574349674075496,0.0029829632998270668,0.07622834020127481,-0.019829616300168728,0.05169750757799332,-0.05361725012310741,-0.06018207352301213,0.003915862323129437,0.007038477142427792,-0.010967447546909722,2.1024694392303078e-17,-2.9725548343267517e-18,1.190885232904824e-17,-1.6814276503365723e-17,0.24843423799582462,RUL1,2.0,15.0
-0.27165782304314745,-0.11937813694657173,-0.1287408776299975,0.030545768126875837,-0.12962744772649393,-0.051649189377746325,-0.03058883940770956,-0.00032213601250729993,0.01940310509191557,0.0494372013990518,-0.08986846660759851,0.0014094036883306887,-0.05626600429148614,-0.019297016207776425,-0.0011596162942711925,-0.0011683807155029513,-0.00879020603764816,3.2764599279766197e-19,-1.3328428697561157e-17,-2.137081654988891e-17,3.4085886999817726e-18,0.2473903966597077,RUL1,2.0,16.0
-0.2896439892952541,-0.0927071597294389,-0.1316114002702209,0.0786866798620988,-0.04477833795447222,-0.03633786542353241,0.005152573204992033,-0.016084789121900995,-0.03770754440619774,0.05878225082274051,0.028391014289281435,0.04907416686727102,-0.1473632729603591,0.016251817352713777,0.0053409179412233,-0.023397781036823204,-0.011590398577451956,1.0768661920592607e-17,-2.5388937924601003e-17,-1.464017974226702e-17,2.131354584438036e-18,0.2463465553235908,RUL1,2.0,17.0
-0.19442152911961497,-0.09239597171456283,-0.09416819501951312,0.026740512964919392,0.050520714340334096,0.15673740838448988,-0.06954455277818779,0.016241844109080607,0.026462207047705355,0.05586247304052365,-0.029720312195292007,0.018514156191129994,-0.06267029723866702,-0.024377645765258596,-0.01542289826825388,0.025066022174849416,-0.010241528609904436,2.362846042407178e-17,1.167790404447541e-17,3.0856035949299174e-17,-2.4109885359088197e-17,0.24530271398747389,RUL1,2.0,18.0
-0.3508737855985921,-0.18015343276899928,-0.17865145551275602,0.0362320541511563,-0.08866473135514694,-0.03454900240788224,-0.02170856695465753,0.0693303900867401,-0.0409354661246621,0.09630826007141668,-0.05359017740937141,-0.04828341965023425,0.03016846383528847,-0.013163557989108413,0.003221293882291543,-0.010392884689828198,0.003505283971519365,1.07179604729513e-17,-2.3113717678640924e-17,-2.5786111997866546e-17,7.674972931149715e-18,0.24425887265135696,RUL1,2.0,19.0
-0.33051359459662244,-0.06424588542901145,-0.14804247750830551,0.05825125131894915,0.019902727534742957,-0.11334278031563667,0.037119711854038825,-0.07800831972469374,-0.07406232310622095,0.0044757784725456655,-0.019986402846517006,-0.04720685319541343,-0.00601346897774055,0.02591936802851454,0.017884887303730924,0.005546747829664722,-0.043968494427832475,-7.207397333714176e-18,-2.0546872815670626e-18,-2.17556774369556e-17,1.4213311349182042e-17,0.24321503131524005,RUL1,2.0,20.0
-0.26425622317022684,-0.05584007031651963,-0.11887145173980156,0.03996667340785438,-0.02526992501307175,-0.06560488827832536,-0.018077664696407897,-0.01673162901224902,-0.018925111515580975,-0.02586011070456596,-0.05489268767368755,0.023650072646122407,-0.08408628343588634,-0.007579616755245234,0.009708885236077111,-0.005470382312693018,-0.02844242722672063,-8.724812495136633e-18,-1.0541937973767501e-19,-1.2380263960212596e-17,1.7159685762452058e-18,0.24217118997912315,RUL1,2.0,21.0
-0.3124585091542446,-0.17308197699431363,-0.16736349414085008,0.06782733571213306,-0.0955463607718766,-0.09973667637240555,-0.027717185246317992,-0.039680450894940766,-0.060291745562733756,-0.07241744542731728,-0.07718641905730504,0.040265532385288016,-0.07660146183866302,-0.05530680886864323,-0.008443461736595997,0.008068067550352415,-0.012599056014957423,-1.5250280442722434e-17,1.3670391295521343e-18,-1.3118721729149466e-17,5.93371733289495e-18,0.24112734864300625,RUL1,2.0,22.0
-0.29309371766611236,-0.08895739754732165,-0.13983590572726307,0.04276051655478535,-0.04437076953060242,0.030675878592122823,-0.004173056033867166,-0.08616955782895722,-0.05759774911976863,0.06973104309866117,0.05885532202888895,-0.06757161113731068,0.030045981219970878,-0.004205945413539556,-0.011132072154741518,0.008383507913018588,0.00687113033963002,2.6555384662379044e-17,-8.791330643426208e-18,-2.535190928743463e-19,4.430714524812026e-18,0.24008350730688932,RUL1,2.0,23.0
-0.323119831401272,-0.15691468213624804,-0.1689216230703066,0.10136641368638852,0.019298879980307784,-0.022531585821951958,0.001781089014310972,-0.06287424790244894,-0.07513126157835481,0.05111697662560439,-0.04536746483421443,-0.03134701959222404,0.013742647775814274,-0.0412662274860298,-0.03600243355357154,-0.02197856338746264,0.0011685140303237553,-5.40112805620413e-18,3.980617314105103e-18,-7.207087868603804e-18,7.679068553739627e-18,0.23903966597077242,RUL1,2.0,24.0
-0.22523848253498366,-0.1368159598620739,-0.12529767576102618,0.03986180964238854,-0.09742305566062305,0.017178356787735972,-0.0043172718727220285,-0.03633719776640594,0.028895062062163822,0.16172670686616183,-0.006882347278970018,-0.00922153566366865,-0.029390564521790345,-0.011795757466498247,0.0010720521238662514,-0.016987906987907028,-0.011054515340945033,2.391813155008811e-17,-2.3284967854961783e-17,-1.559354565742013e-17,-6.262334832613789e-19,0.23799582463465552,RUL1,2.0,25.0
-0.23018980574906675,0.006146482704255829,-0.08860956551603882,0.12656537718012628,-0.07649989965506973,0.05386512495619328,-0.04508859109245521,-0.06617130356749497,-0.013051926596036961,-0.036991859799747305,0.14856180291041254,0.00506652949539926,-0.010005128195740802,0.02075832693745219,-0.0130017093300269,0.01047106205359944,0.02829536754932325,3.379359661493398e-17,-4.059867574653427e-20,1.414130541297306e-17,-4.323335401162316e-19,0.2369519832985386,RUL1,2.0,26.0
-0.39446972301007127,-0.15892814617801193,-0.20218026519303495,0.02189812800129631,-0.015560833665317497,0.00958305004358997,-0.0153974622996891,0.03273018877241107,-0.06951275763537804,0.017278545116411984,-0.0591145695985166,-0.07954444239939057,0.025797709064081853,0.016787093834978128,0.0037322326413181815,-0.017640507949440228,-0.030517982060256313,9.332750347867925e-18,-1.1221590487698225e-18,-1.1511895554288621e-17,-1.1653355999572358e-18,0.23590814196242169,RUL1,2.0,27.0
-0.1797730115704002,-0.06878549220012747,-0.09475085744243293,0.05228487203705777,-0.057974268820233314,0.0329867548251682,-0.03287689250566125,0.06362587491060068,0.05022712358131514,0.019621732251362323,-0.11206918115944096,0.04773980147080883,-0.07458895552092518,-0.03945016789975234,0.000665270935936303,0.011576053908158352,0.03997301692657573,-1.5689952637908025e-18,1.2219238796470472e-18,1.7367832133130914e-18,-9.552464229541194e-18,0.23486430062630478,RUL1,2.0,28.0
-0.36151567317214867,-0.07095958904586482,-0.17568726116398106,0.03385414075429862,0.07802922432403668,-0.17395224808521945,0.041164080561294177,-0.10673933461372928,-0.12909245183332266,-0.017465345959666295,-0.05849016016540569,-0.04722575609869848,-0.05606509383411072,0.037666150232368,-0.016322358011845107,0.020125141471382165,0.023026109533605222,-3.166391376906208e-17,-1.2361270045719267e-17,-2.547061472119022e-17,3.034308220219344e-17,0.23382045929018785,RUL1,2.0,29.0
-0.3227448939084406,-0.0857621340652469,-0.15308639062753066,0.10611900696760512,-0.15187896947017213,0.012568739306956551,-0.017635526384736117,-0.0745383257151927,0.011344636874803918,-0.06581061142603764,0.08261936180383256,-0.008646198071634031,-0.0034475019694118407,0.0032949794799834935,-0.012285505847586345,0.026217884005201232,0.02115084499613292,2.84276179590543e-17,6.419435857313591e-18,6.0347809069864026e-18,1.6222740959918914e-18,0.23277661795407095,RUL1,2.0,30.0
-0.13460227216258575,0.003293533369849954,-0.059651700359959065,0.06673732245476828,-0.12010970607425335,0.09189707995390181,-0.04798932527231362,0.011067127642867419,0.010199581399280377,0.08522503189171754,0.0845652427324828,-0.01562700868443892,-0.0022452107096937873,0.031227847616791662,-0.028084475007113117,0.018763575845944357,0.00023233090217486196,4.1453917653577146e-17,-2.2306057702783953e-17,7.240282636555291e-18,-5.440979538204189e-18,0.23173277661795405,RUL1,2.0,31.0
-0.1108277637634085,0.03397633072451254,-0.0423156534801637,0.07469835833120951,-0.09065945886256738,0.04807756646884275,-0.059390939314258484,-0.14022622436285073,0.07107002021776326,0.0431256457283518,0.038251837883433726,0.005063349953200048,-0.022831356329469754,-0.01853324650594431,0.020161552702357356,0.010608589973519133,-0.022066662456690787,2.5510452575811517e-17,5.417783631813786e-18,6.8065070343830815e-18,-9.100344760909207e-18,0.23068893528183715,RUL1,2.0,32.0
-0.29234561610923665,-0.14002930351125242,-0.1674167021954575,0.020221191109801414,0.15069715754277174,-0.020331424741364117,-0.01621659753522331,-0.05652022881333069,-0.030035545886120892,-0.010508566886610423,-0.06713021296195049,0.04943795739873042,-0.09950641737885156,-0.05855541698509058,0.013345460979506072,0.02180149779552555,-0.022410502655166104,-1.3861578303713581e-17,1.823246549016104e-17,1.1076866932268936e-17,-6.273126765962172e-18,0.22964509394572022,RUL1,2.0,33.0
-0.2972386609776393,-0.07281559808088016,-0.15358974987918367,0.05811422505522277,0.03620887860211592,-0.0870903807789154,0.01584084290589419,0.1310969822917768,-0.12019397013171132,0.09681615248133833,0.06979420547106177,0.059982617498782254,-0.07964056382087727,-0.050834867051510586,0.03888111884544307,0.0012608047045880567,-0.00023275591038880163,1.0513615391320008e-17,-4.3798868454060537e-17,-2.1378965547483073e-17,8.957282193711162e-18,0.22860125260960332,RUL1,2.0,34.0
-0.2828933440786169,-0.06643862295204897,-0.1401749248855379,0.11433387917372445,-0.14793578757016326,-0.04002380572285101,-0.006452068832140692,-0.06064011383988424,-0.0522791863785338,0.03670125682374908,0.03637271999752126,-0.024424426831322878,-0.0015631471010676273,-0.025233459448772005,-0.008301413765221947,0.05667611244070033,-0.015696268303031002,2.3374919515830678e-17,-1.7948161672836578e-17,-7.065123064592161e-18,7.488543901567403e-18,0.22755741127348642,RUL1,2.0,35.0
-0.2510664696028276,-0.09652038815157768,-0.13934842963729305,0.046311093457396965,-0.12173563674014867,0.0120123483963091,-0.000983563407210261,-0.024412725246612938,-0.0045227984698783755,0.06314514413733213,0.007101878979557741,-0.02553334393290822,-0.003726298148206021,-0.009690733914751223,0.012736957672325461,0.004697919374635677,-0.003908506584703363,2.463457252362937e-17,-1.4217539614116777e-17,-9.688384681482518e-18,-1.1773273430372491e-18,0.22651356993736949,RUL1,2.0,36.0
-0.2871678491752304,-0.08595044525963096,-0.14907607404260623,0.09401200241274718,0.08621057958304051,0.08485977069977715,-0.0341800983167201,-0.03258164649231276,0.004228781848455602,0.03628728814202587,-0.09180731608557048,-0.015507364011721418,-0.06367861441216678,0.011683953008964361,-0.010692739192833903,-0.004749706804516146,0.025190817479930842,8.526915856716122e-19,1.3339434831438564e-17,1.2908015940078797e-17,-1.0553164579422625e-17,0.22546972860125258,RUL1,2.0,37.0
-0.14836630726997088,-0.1126335538282515,-0.10453010059374117,0.031094821450101454,0.06632221700952781,0.08691068823564094,-0.049401587119564244,-0.0731832697114393,0.051363314308219686,0.10445691984495815,0.026391120346605016,0.06154487034383953,-0.0910110369098681,-0.030467053945365676,-0.014093235671751508,0.012095329149713153,-0.026164264834581907,2.064205981538595e-17,9.926362342226178e-19,2.0350279621810418e-17,-1.4620508489689714e-17,0.22442588726513568,RUL1,2.0,38.0
-0.2133975673151622,-0.08435716009685021,-0.12337202968071281,0.07656392503944504,0.010577818206918738,0.008426056270984623,-0.05544110444235393,0.09244653178588894,-0.04021699040031528,0.09344187414462636,-0.07430259389299779,0.0027151415539902403,0.03474530298809491,-0.08990779270311774,0.013335580139664316,0.01929536328937127,-0.013997767441575059,4.6877484878115616e-18,-8.233366419305165e-18,-4.223961696145991e-18,-5.045253564732098e-18,0.22338204592901878,RUL1,2.0,39.0
-0.39224422125822983,-0.08324596964622048,-0.19395384967758417,0.06402320096068376,0.014369047730589387,0.13467301236249613,-0.0333796109398377,-0.0908235460481153,-0.04188987372397023,-0.07238730394037594,0.03621383268162198,-0.07620789893009706,-0.03206780991818671,0.06121245145954922,0.043970605391997826,0.005309541042705126,0.003995819894699518,3.520667352135304e-17,1.917430447755881e-17,2.239244595693543e-17,-1.8545625569083428e-17,0.22233820459290185,RUL1,2.0,40.0
-0.267944096963815,-0.1608482392846118,-0.17006220595260232,0.006175894357022648,-0.04695368159624101,0.05596088776946839,-0.04415746848527171,0.05331467554678168,-0.03693513631549646,-0.018257714342030846,-0.021892882850870425,0.01022461039747379,-0.04541655773386651,-0.008999232058596904,0.006869078820619323,-0.004688848072426427,-0.013359775441737151,1.7090584597490493e-17,-3.950885253051755e-18,4.7025435165163474e-18,-1.261445069412895e-17,0.22129436325678495,RUL1,2.0,41.0
-0.1812981951643318,-0.12771551251636304,-0.12682179944866173,0.04577489307514541,-0.09884834792578805,-0.03226573095216224,-0.04408601314415615,0.03918163243675704,-0.0323429956770287,0.06912161426400106,-0.029201189612164023,0.016080897704821576,-0.0021874231238154136,-0.03557799440338472,0.03302959598407081,-0.011514076654375266,0.002108120149618232,9.972284595439615e-18,-2.5661537655779464e-17,-2.063360959613779e-17,1.165275755889328e-18,0.22025052192066805,RUL1,2.0,42.0
-0.293516900133042,-0.10519445748002662,-0.1642582260500651,0.10131451004741049,-0.05341383128149161,-0.04576418853296586,-0.03023130291066588,-0.012496141488052026,-0.018391933847117733,-0.09639849330790054,0.0010152325047237674,0.04306649423732345,-0.047695273868596344,-0.011413041642573845,-0.01678118991332383,-0.021302808151923466,-0.020694592176644135,-2.983706411981547e-18,1.0813571148694296e-17,-3.9428473181083924e-18,9.732109400457738e-19,0.21920668058455112,RUL1,2.0,43.0
-0.3064094215916996,-0.060212545086599366,-0.1551358624298256,0.11833652990958846,-0.02795190721206575,0.020820799601881438,-0.0437733202789616,-0.10075154667988273,0.017608245794332577,-0.02656744483361419,-0.06438860587370471,-0.05277124043128991,0.022354080533453703,-0.00014443187420128776,0.006623590949443204,-0.008820802840528094,0.0340140902088954,1.2716407999713125e-18,1.9863682060956875e-17,-2.915749280652576e-19,-8.922218876568474e-20,0.21816283924843421,RUL1,2.0,44.0
-0.2216701016719455,-0.08530921286903913,-0.1350350707566256,0.05909077764616563,0.01420456518850374,0.05951069286616744,-0.006078581296703727,-0.07332021416649209,0.019028122116750236,0.10404408775746835,-0.052468691013927315,-0.030806217113649673,0.0045798397258754115,-0.0389928004234607,-0.017002537270249946,-0.002923709120551273,0.0051498915827993975,1.0378200418494765e-17,6.05064970193322e-18,4.963302976291706e-18,-5.139569216602678e-18,0.2171189979123173,RUL1,2.0,45.0
-0.3213146236864219,-0.08945563619761461,-0.17206386439884777,0.08576552978900255,-0.03818171565776127,0.15691573884632426,-0.051562056438790964,-0.04648459084407553,-0.01628363298462189,0.001125028272429813,0.016509872158620733,-0.04938893150866013,-0.0022097638937339714,-0.020474744858872077,-0.00021129195001478917,-0.0023772268706730845,-0.0011931450831526092,3.656824115943636e-17,1.5462378106754642e-17,2.4004243229363684e-17,-2.0619508791906974e-17,0.21607515657620038,RUL1,2.0,46.0
-0.24348727029906136,-0.09674980795858404,-0.14785445552616006,0.11953081045420122,0.08143712852511989,0.019552075968040268,-0.03888905609425527,0.06106573085145441,-0.06907050552096707,0.018381678218456047,-0.03366763327173002,0.014733823928349156,-0.0047745666550778176,-0.013919400995781046,0.004897988651806597,-0.012831518491368805,0.017694793340806307,-1.3599724115985404e-18,-2.021797578628186e-18,1.1119518691315687e-18,-2.6508078373814533e-18,0.21503131524008348,RUL1,2.0,47.0
-0.3147050721865347,-0.1638852172531826,-0.20154218856011,0.04080346926302343,0.21976871043245969,-0.007292917190006546,0.015110013664558775,-0.10800869161642279,-0.08351329749791556,0.012586494820465912,-0.06077224123796787,-0.01739132636163292,0.010473827822842915,-0.07209356766811885,0.0031682118658672657,-0.003530511191856535,-0.012784871163896722,-1.6926102138502294e-17,2.909275329024462e-17,1.1229894739798059e-17,-6.968981320814037e-19,0.21398747390396658,RUL1,2.0,48.0
-0.24002416068974752,-0.07307087736662111,-0.14358328036196036,0.04411377804333338,-0.1178042083336684,0.03356139736041394,-0.021412788769618267,-0.14550523574178534,-0.011210279852673153,0.012368297786544252,-0.020988110612375065,-0.09304152772801372,0.057299361514479535,0.006879774106191425,-0.013529979063276997,-0.0023170767735315513,-0.004538184873324375,1.7611586549917553e-17,6.110380786495234e-18,-2.6808433020918695e-18,9.901106858433643e-19,0.21294363256784968,RUL1,2.0,49.0
-0.19215200164257273,-0.0967132352498722,-0.1330919577960328,0.07722471523790214,-0.11154423803332306,-0.10967286745724572,-0.013488980525961475,0.055767743338350884,-0.0256304878402487,-0.0114974334204116,-0.027028662151517554,0.02202985270066116,0.02974266737754388,-0.010310790451304563,-0.01483888791169204,0.020712644757009836,0.0028119292827631457,-5.268978191814422e-18,-1.71837446026792e-17,-2.228530801201943e-17,1.4945112351749808e-17,0.21189979123173275,RUL1,2.0,50.0
-0.3146280995570894,-0.09292446561302826,-0.18065033425322044,0.10011923113664978,0.04290055782026926,0.0708326095856355,-0.0038582356552302488,-0.0018027821633791923,-0.04609656841487313,-0.025447896161855808,-0.05178800743171445,-0.03063649569287188,-0.018744442717821438,0.011296465258790814,0.01482387719412679,-0.007952108364601746,0.026757863343700623,7.715877348798929e-18,1.2711807248042698e-17,9.481547423888127e-18,-9.905405168472385e-18,0.21085594989561585,RUL1,2.0,51.0
-0.23005132516612245,-0.09547743919374842,-0.14904052217136296,0.0465076061502151,0.010626882263545778,0.10170859824106031,-0.024748437964458428,0.022086486225257815,0.026177009235407094,0.02978706263031481,-0.03248700582565968,-0.0035443957838262718,-0.018444756502084804,-0.0027414411132299517,0.005558142054943989,-0.03082360110979772,0.00407213285654612,1.7010426344543064e-17,8.909060924564529e-18,8.972899923747117e-18,-1.5757465923508152e-17,0.20981210855949894,RUL1,2.0,52.0
-0.21320810847265734,-0.06572982366864798,-0.13758221608675164,0.06901889748509084,0.11730082821497122,0.09912101889507968,-0.03539723610085242,0.04981467779441479,-0.030366971604644518,-0.030625583160754668,0.02521412353502171,-0.0026312266126975637,0.03337726314319273,0.011592984634874638,0.021410489782845814,-0.004173726467699053,-0.039111324431941125,1.8256348286559716e-17,2.0300323830690146e-17,2.111656258091293e-17,-1.8154786253174238e-17,0.20876826722338201,RUL1,2.0,53.0
-0.17826456318446943,-0.08092460852081053,-0.12700240644530475,0.04899362120623183,0.02744622562265192,0.008076788333249735,-0.06146513794445047,0.007573505407104351,-0.0037516976872434627,0.036693190896047265,-0.09709959251690461,0.0031841353049095753,-0.022169221450146544,-0.007945754439432622,0.011114443125486385,0.006617423811177093,-0.02391893368237012,-3.3782706794940128e-18,-1.5182739801091853e-18,-3.0163455570054487e-18,-6.241428100389024e-18,0.2077244258872651,RUL1,2.0,54.0
-0.17892707419541246,-0.02633567211617596,-0.11263889306961035,0.08523504210978075,0.057303579238705674,0.0154584201182678,-0.007490153247727336,-0.133140177934572,0.0330002681592068,0.14489019319359744,0.12567205602337114,0.012395933421333587,-0.009948469299977683,-0.010239382220202637,-0.0003238378876289132,0.007691547829031196,-0.009927877333551497,2.808099056466849e-17,-1.1472819093523569e-17,3.6052204240679285e-18,4.221386226434985e-18,0.2066805845511482,RUL1,2.0,55.0
-0.3018963532474286,-0.024660579453951628,-0.15995890135750557,0.1153670027221416,-0.15650950530305965,-0.0850855202124461,-0.024924396928047054,-0.04799441828727544,-0.03743814517759842,-0.034098629813352294,-0.030528077704512154,-0.05053676934865231,-0.005763810171558064,0.04604620205489695,-0.015338927415764814,0.006144113931117653,0.010585371427905157,1.282012717030769e-18,-1.665422902890876e-17,-2.435648424626438e-17,1.6061101535862803e-17,0.20563674321503128,RUL1,2.0,56.0
-0.3074728530918072,-0.11983653016268732,-0.19639325506037686,0.014377954819727201,0.023006049469693472,0.022258083830255723,-0.021335424935534357,0.013725528566484764,-0.058436611826112955,-0.13462547496636337,-0.013005797388042958,0.0030473286670247607,-0.04269156119965353,0.020684701673219532,0.011503747971817795,0.013102855944338632,0.012546994824148713,3.430151899908662e-18,1.3703550814562978e-17,1.2043934370206582e-17,-6.923382010692783e-18,0.20459290187891438,RUL1,2.0,57.0
-0.20668371929007726,-0.05638340236095481,-0.13461908116765217,0.1177223106254497,0.006899114924466917,-0.027449454404788385,-0.02725357894648364,-0.08912905510505796,-0.023427360917550162,0.02845324854084557,0.03574289289410833,0.026391802235464088,-0.042656418721896454,-0.0028090037073758285,-0.008289508925415329,-0.00813358810154625,-0.03515071154772823,6.841259941810823e-18,-5.091329960246933e-18,-3.2817660857841485e-18,2.4646210064898956e-18,0.20354906054279748,RUL1,2.0,58.0
